"GENEID","GENENAME","log2FoldChange.iPSC","padj.iPSC","baseMean.iPSC","log2FoldChange.iNeurons","padj.iNeurons","baseMean.iNeurons","overlap_category","mean_abs_lfc","direction_concordant"
"ENSG00000270641","TSIX",-2.34945382910918,0.999991169262577,66.1276504784587,-9.30283608833675,6.1635405936421e-15,311.244621182574,"Only_iNeurons",5.82614495872296,NA
"ENSG00000259132","",-6.82914254828307,0.821544622489095,10.3118836801316,4.57652552075223,0.018587793070032,35.1388775743204,"Only_iNeurons",5.70283403451765,NA
"ENSG00000268173","",3.08187960923297,0.388716502721468,25.737430935075,8.1920711234651,4.94433495291051e-06,28.1060338542598,"Only_iNeurons",5.63697536634904,NA
"ENSG00000196350","ZNF729",-5.26811291408248,0.596706662427807,335.553122975182,-5.57764971022725,0.0214038912254418,42.6086840652484,"Only_iNeurons",5.42288131215487,NA
"ENSG00000229676","ZNF492",-4.90691812431786,0.224081374034608,356.801190615555,-5.80103548983622,8.50089115606433e-07,96.0249611023154,"Only_iNeurons",5.35397680707704,NA
"ENSG00000293476","",-3.82784488179595,0.222439978363,188.978316140955,-6.8456792497539,0.0214038912254418,207.411644030046,"Only_iNeurons",5.33676206577492,NA
"ENSG00000285901","",0.466025064567875,0.762152709974078,358.821451039115,10.1987099366334,9.95960449232961e-13,112.891137624158,"Only_iNeurons",5.33236750060065,NA
"ENSG00000277150","F8A3",-2.58546230941556,0.991690017728378,67.1854564422816,-7.73289091429847,6.97784451480763e-05,69.7168356588512,"Only_iNeurons",5.15917661185702,NA
"ENSG00000119125","GDA",-3.57133915684437,0.447843497553916,153.227630830057,-6.64140117828928,0.0180730644711915,34.2780040490774,"Only_iNeurons",5.10637016756683,NA
"ENSG00000215030","RPL13P12",3.5627506970203,0.157723497557294,241.381280625139,5.22037378248386,0.000553779000017596,129.164126670268,"Only_iNeurons",4.39156223975208,NA
"ENSG00000214176","PLEKHM1P1",-0.611864008118941,NA,3.18414951959339,8.10437047166684,0.000104735529700645,26.4697617330686,"Only_iNeurons",4.35811723989289,NA
"ENSG00000253537","PCDHGA7",-1.49193803230077,0.98896867922178,28.740523783559,-7.12414714417862,6.30748295053765e-16,545.38070127301,"Only_iNeurons",4.3080425882397,NA
"ENSG00000177675","CD163L1",-4.98712267621664,NA,2.86151342306778,3.49576204549969,0.0115502706274067,68.3096790558726,"Only_iNeurons",4.24144236085816,NA
"ENSG00000254245","PCDHGA3",-2.70419521955959,0.157723497557294,32.8619167284369,-5.76068621377261,7.38449277444253e-13,768.927534412779,"Only_iNeurons",4.2324407166661,NA
"ENSG00000197134","ZNF257",-3.48328973428933,0.991690017728378,342.543279182977,-4.91815967654696,0.0110873573165226,50.0645375360721,"Only_iNeurons",4.20072470541814,NA
"ENSG00000286787","",3.84088842240401,NA,1.33924088286481,4.01810985629312,0.0359725612215856,19.2924849619266,"Only_iNeurons",3.92949913934857,NA
"ENSG00000216490","IFI30",-0.668599098124862,0.249600497556432,581.710891255611,-7.18329253203394,0.0123201467934945,12.820370132582,"Only_iNeurons",3.9259458150794,NA
"ENSG00000147883","CDKN2B",-4.83078369320828,0.641530259943324,6.24214267015615,2.99680960591636,0.000611508919875658,335.513278374329,"Only_iNeurons",3.91379664956232,NA
"ENSG00000291142","",-4.44047850364409,0.563079712893553,9.34274342881057,-2.56726796595093,0.0428312179950176,125.577639907647,"Only_iNeurons",3.50387323479751,NA
"ENSG00000104321","TRPA1",1.18656952981581,0.999991169262577,26.2781734364628,-5.6486785061305,0.00123956612714096,37.5335540614545,"Only_iNeurons",3.41762401797315,NA
"ENSG00000176907","TCIM",3.18153278268215,NA,0.848943488223736,3.65286531957052,0.00123956612714096,169.208552515829,"Only_iNeurons",3.41719905112633,NA
"ENSG00000274553","CICP15",-0.241163370382292,NA,1.36493554824191,6.46660118923603,0.0200691756262089,8.49194237611767,"Only_iNeurons",3.35388227980916,NA
"ENSG00000257529","RPL36A-HNRNPH2",-0.0776328473892778,0.999991169262577,2997.83395893954,-6.54183891572711,2.46053701320563e-05,366.982610409363,"Only_iNeurons",3.30973588155819,NA
"ENSG00000229183","PGA4",-0.498451604720909,0.999991169262577,11.7673122737809,6.00068672885997,0.0143285065544378,13.8224278785363,"Only_iNeurons",3.24956916679044,NA
"ENSG00000253731","PCDHGA6",-1.25277726672218,0.674124505270683,81.6646858316585,-5.20327953095883,8.65933706541407e-07,574.125660191918,"Only_iNeurons",3.2280283988405,NA
"ENSG00000273213","H3-7",-1.32882499966893,0.999991169262577,91.0402987068466,-5.00606026462683,0.000155034873413853,18.3091949429113,"Only_iNeurons",3.16744263214788,NA
"ENSG00000258644","SYNJ2BP-COX16",1.78670893331168,0.999991169262577,13.2922604853545,4.40755469297097,0.0483882388326029,18.114227799603,"Only_iNeurons",3.09713181314133,NA
"ENSG00000259129","LINC00648",-3.421209649511,NA,64.1019476163319,-2.6189069500047,0.000271375461661641,120.051283145535,"Only_iNeurons",3.02005829975785,NA
"ENSG00000169896","ITGAM",1.82104774295283,0.953279509148788,25.0227761888807,-4.05280567067821,0.0367872930901247,43.0089744219791,"Only_iNeurons",2.93692670681552,NA
"ENSG00000170044","ZPLD1",3.33108862201397,NA,0.937658224259576,-2.27970778984192,0.0399946477470075,25.9795700917893,"Only_iNeurons",2.80539820592795,NA
"ENSG00000163453","IGFBP7",-1.19494536617,0.999991169262577,7.19517801645493,4.2379766470006,0.00625030471455885,570.206862619225,"Only_iNeurons",2.7164610065853,NA
"ENSG00000145623","OSMR",0.0519242091530697,0.999991169262577,194.907116257134,5.16104933261442,0.00186080022969268,22.5629868862005,"Only_iNeurons",2.60648677088375,NA
"ENSG00000204961","PCDHA9",-1.75619081749992,0.223670645382786,55.5255187564121,-3.33371004054629,0.00212510753642522,118.924728098876,"Only_iNeurons",2.54495042902311,NA
"ENSG00000128510","CPA4",1.98642165810132,NA,1.6916883501454,3.04679885277583,0.00697578307684466,61.61708681124,"Only_iNeurons",2.51661025543857,NA
"ENSG00000168542","COL3A1",-1.75417619178465,0.999991169262577,7.78762661564917,3.17913483408087,0.037402823202691,11214.9814085466,"Only_iNeurons",2.46665551293276,NA
"ENSG00000164694","FNDC1",0.993082378880472,0.999991169262577,23.2199835257548,3.90041809545453,6.78091588467282e-05,81.5719351468044,"Only_iNeurons",2.4467502371675,NA
"ENSG00000122691","TWIST1",0.992768340248139,0.999991169262577,10.6195830462696,3.8419215723649,0.00131978629559005,124.960858721682,"Only_iNeurons",2.41734495630652,NA
"ENSG00000113211","PCDHB6",-2.58810856835099,0.999991169262577,6.73620708934967,-2.21939934331183,0.00111195044657465,54.0279972226662,"Only_iNeurons",2.40375395583141,NA
